地址,岗位名称,地址,关键技术,公司名称,薪资,工作地点,岗位描述,时间要求,学历要求
https://www.zhipin.com/job_detail/6fd26a5989cd030e0XJ43N6_EFo~.html?lid=BztObI63kL.search.11&securityId=_IEMw1F2xNU9X-m1qzjvP0vGvk9t9IWFkcLrEGUh1TA9W61udOxC_mRQWs6fHdTY-1oAmZTtpwkoQSUauH6cszmndqlFaUGI1TH8PNVGn6_5lI81&sessionId=,后端开发工程师（实习生）,https://www.zhipin.com/job_detail/6fd26a5989cd030e0XJ43N6_EFo~.html?lid=BztObI63kL.search.11&securityId=_IEMw1F2xNU9X-m1qzjvP0vGvk9t9IWFkcLrEGUh1TA9W61udOxC_mRQWs6fHdTY-1oAmZTtpwkoQSUauH6cszmndqlFaUGI1TH8PNVGn6_5lI81&sessionId=,"服务器配置,MySQL,java,c#,",上海幽孚网络科技...,100-150元/天,上海静安区上海亚马逊AWS联合创新中心静安区万荣路1268号云立方A栋4楼,"团队简介:
创业团队，其中产品和技术团队骨干均拥有10年以上行业经验。运用互联网技术助力金融、医疗、汽车行业的升级改造。
岗位职责
1. 参与代码开发；
2. 与产品和其他同事讨论需求，使其明晰，单独或与同事作出设计，然后编码实现；
3. 负责自己代码的单元测试，参与集成等其它测试；
4. 必要时协助同事解决疑难杂症。
5. 愿意进行VR软件开发相关学习。
要求
1. 有Java服务器端工作经验；
2. 基础扎实，严谨好学，涉猎甚广;
3. 熟练使用Java，Spring；
4. 熟练使用SQL，熟悉mysql，数据建模，有一定的性能优化能力；
5. 熟悉web服务器端编程；
6. 熟悉服务器端各种框架，能根据自己的需要选择合适的组合；",3天/周 4个月,本科
https://www.zhipin.com/job_detail/2c774ca478e7b8e51nV_3Ny1F1ZR.html?lid=BztObI63kL.search.12&securityId=bU4j0uAJctrEt-S11I_9mTLcMn2HQSkuRxxTjABGUe2ABrln_i8uMsimFiZuonxNaXJtHMjTrhDlUH5m1XdJCeCsXTT0t3DHi7YKVNBapJLYyP4~&sessionId=,软件开发工程师实习生,https://www.zhipin.com/job_detail/2c774ca478e7b8e51nV_3Ny1F1ZR.html?lid=BztObI63kL.search.12&securityId=bU4j0uAJctrEt-S11I_9mTLcMn2HQSkuRxxTjABGUe2ABrln_i8uMsimFiZuonxNaXJtHMjTrhDlUH5m1XdJCeCsXTT0t3DHi7YKVNBapJLYyP4~&sessionId=,"Java,JavaScript,HTML,CSS,Python,软件开发,",华为,300-500元/天,上海浦东新区上海华为技术有限公司(新金桥路)2222号,"岗位要求：
1、计算机、软件、通信等相关专业本科及以上学历；
2、热爱编程，基础扎实，熟悉掌握但不限于JAVA/C++/Python/JS/HTML/GO等编程语言中的一种或数种，有良好的编程习惯；
3、具备独立工作能力和解决问题的能力、善于沟通，乐于合作，热衷新技术，善于总结分享，喜欢动手实践；
4、对数据结构、算法有一定了解；
5、优选条件：
（1）熟悉TCP/IP协议及互联网常见应用和协议的原理；
（2）有IT应用软件、互联网软件、IOS/安卓等相关产品开发经验，不满足于课堂所学，在校期间积极参加校内外软件编程大赛或积极参与编程开源社区组织；
（3）熟悉JS/AS/AJAX/HTML5/CSS等前端开发技术。
岗位职责：
在这里，你将从事IT应用层软件、分布式云化软件、互联网软件等的设计开发，可以采用敏捷、Devops、开源等先进的软件设计开发模式，接触最前沿的产品和软件技术，成为大容量高并发技术的专家；你将参与华为产品的软件研发工作，包括但不限于：
（1）完成从客户需求到软件产品定义、架构设计、开发实现、再到上线运营维护等产品生命周期中的各个环节；
（2）创造性解决产品在实现过程中的技术难题，应用前沿技术提升产品的核心竞争力，如分布式系统、性能调优、可靠性、数据库等；
（3）有机会参与业界前沿技术研究和规划，参与开源社区运作，与全球专家一起工作、交流，构建华为在业界影响力。",4天/周 2个月,本科
https://www.zhipin.com/job_detail/8c563eec5a4b773b0Xx92du_GFI~.html?lid=BztObI63kL.search.13&securityId=9xUpyfwtnT_TT-_1fCli7v5Pmz7neWg__9iSqOa2oae9-yyHPuYdnL-jaYsGX15zwBupek36t4eFki11RlwJuAYfdDDhfkb5Sxsk5KjcfkIDkT9k&sessionId=,Web软件开发工程师（JAVA）实习生,https://www.zhipin.com/job_detail/8c563eec5a4b773b0Xx92du_GFI~.html?lid=BztObI63kL.search.13&securityId=9xUpyfwtnT_TT-_1fCli7v5Pmz7neWg__9iSqOa2oae9-yyHPuYdnL-jaYsGX15zwBupek36t4eFki11RlwJuAYfdDDhfkb5Sxsk5KjcfkIDkT9k&sessionId=,"Java,SQL,Spring,Mybatis,SSH,Oracle,MySQL,,",途霆科技,120-150元/天,上海闵行区旭和环保产业园999,"1、负责项目研发工作
2、进行系统设计，功能开发
3、参与技术难题公关，项目技术更新等工作
岗位要求：
1、计算机相关专业本科以上学历，985，211大学优先
2、主动接受新技术，有一定的学习能力
优秀者可留用，转正薪资优",3天/周 3个月,本科
https://www.zhipin.com/job_detail/81cde629a7d1d6a11XV60960F1pY.html?lid=BztObI63kL.search.14&securityId=bm9rOrmO3mSKK-s1v8JLcf3akRpE6UIelqJ8NRR-qaJHeukT79641UeabT6EYPiQq76GM5NZ4E9Amn0H6967NzZXkHCZGDQu43YC-qFN6cbF-P0lMCE~&sessionId=,Java开发工程师-实习生,https://www.zhipin.com/job_detail/81cde629a7d1d6a11XV60960F1pY.html?lid=BztObI63kL.search.14&securityId=bm9rOrmO3mSKK-s1v8JLcf3akRpE6UIelqJ8NRR-qaJHeukT79641UeabT6EYPiQq76GM5NZ4E9Amn0H6967NzZXkHCZGDQu43YC-qFN6cbF-P0lMCE~&sessionId=,"数据结构,后端开发,Spring,GIT,Maven,Redis,,",孤波,200-250元/天,上海浦东新区华虹科技园B座503E,"岗位职责： 
参与公司产品的后端功能开发；  
负责现有系统的维护及优化；
参与系统的产品需求及架构优化讨论。
 
岗位要求：  
1、211/985院校计算机本科以上学历，计算机相关原理及数据结构基础良好；
2、熟悉Java基础，对spring、mybatis、spring boot等框架组件的应用及原理都有较深理解；
3、熟悉MySQL，Redis的使用，了解Kafka，MQ, RabbitMQ中至少一种消息中间件；
4、熟悉Linux基本操作及maven、git、IDEA等工具；
5、热爱技术，工作积极努力。
该岗位实习2-3个月提供转正机会",4天/周 3个月,本科
https://www.zhipin.com/job_detail/02ad3838c5bc72a11nN40t67FVdW.html?lid=BztObI63kL.search.15&securityId=PA1yuT_WhrOWk-f1rWp4DixMT2x17PLBzFxJ8OqXgk1Tt0xzHEyTTR0gx2HeMLtpCjpLc2fy2OlV84bCQbbls-cn39kt-Hh4I6xqANPESFX2lJqtTG8V&sessionId=,软件开发工程师（实习生）,https://www.zhipin.com/job_detail/02ad3838c5bc72a11nN40t67FVdW.html?lid=BztObI63kL.search.15&securityId=PA1yuT_WhrOWk-f1rWp4DixMT2x17PLBzFxJ8OqXgk1Tt0xzHEyTTR0gx2HeMLtpCjpLc2fy2OlV84bCQbbls-cn39kt-Hh4I6xqANPESFX2lJqtTG8V&sessionId=,"Oracle,MySQL,SQL Server,",赛林科技,200-250元/天,上海杨浦区绿地能源大厦国定东路233号11楼08-10室,"1、2022年7月毕业，计算机、软件工程相关专业；
2、熟悉数据库编程，精通数据库应用（ORACLE/MYSQL/SQLSERVER等）；
3、学习能力强，可以通过培训和学习快速掌握JAVA语言，或ASP.NET、C# 开发；
4、有较强的敬业精神和团队协作精神、良好的学习能力和沟通能力；具有良好的职业素养；
5、有强烈的上进心和求知欲，善于学习和运用新知识；
6、具有良好的代码规范和编写习惯。
可提供一个月过渡期的住宿。",5天/周 12个月,本科
https://www.zhipin.com/job_detail/5c14837f02b3305a1nV83d29GVZX.html?lid=BztObI63kL.search.16&securityId=aWWMj6PraIQpL-h1_mKuMs4UNJLZv9BOc0f4bumP8GLEXT7rwzcZvrmJTLmUCaU_gWMafQlru-jhul5Ou3x5tehy8dA5JWIfIno4l0aB1I3b4tIcVoY~&sessionId=,web前端开发（实习）,https://www.zhipin.com/job_detail/5c14837f02b3305a1nV83d29GVZX.html?lid=BztObI63kL.search.16&securityId=aWWMj6PraIQpL-h1_mKuMs4UNJLZv9BOc0f4bumP8GLEXT7rwzcZvrmJTLmUCaU_gWMafQlru-jhul5Ou3x5tehy8dA5JWIfIno4l0aB1I3b4tIcVoY~&sessionId=,"前端开发,.NET,",垣沁,200-250元/天,上海静安区通用大厦1903室,"1 计算机、软件工程、应用数学 相关专业本科以上学历；       
2 熟练使用Web前端技术（HTML、HTML5、CSS3、Javascript、JQuery等）；        
3 熟悉 Vue、Bootstrap、React等前端框架中的任意一种；       
4 熟悉NodeJs、Webpack、LessSass、GulpGrunt等前端框架工具中的任意一种；       
5 熟悉常见的电子交换文档格式：JSON，XML，CSV等；       
6 熟悉ASP.Net MVC、WebAPI等开发技术的基础概念。
培养计划
1. 技术大咖、言传身教
技术大牛带教、专业技术指导和教学
拥有专业团队、掌握最新最前沿技术
2.发展通道（两类人才：管理、专业）
提供适合个人发展的方向：管理/专业职级
员工晋升的阶梯模式：初/中/高级
帮助员工完成3个历程转变，规划完成职业生命周期
3.人才培养“接地气”
注重研发方向间的交叉性应用
实现“互联网＋”与软件工程协同共振
做好人才的选、用、育、留
4.完备的培训机制
阶段递进式循环培训体系
激励员工自我成长
在专业领域方面聚焦修炼",3天/周 6个月,本科
https://www.zhipin.com/job_detail/4723d1edd4248da31Xd50tW0GVJR.html?lid=BztObI63kL.search.17&securityId=iO4wTaK9UvlKM-D1GXpwE7tstE27LWtessK9vN4dt7kG4j1FU7h-x0jzT53jLIqfDgcY7VfwtFA-wEltmxbBR68ASrZEut5JEhuAKDSd-pd4xZAqhQ~~&sessionId=,C++开发实习,https://www.zhipin.com/job_detail/4723d1edd4248da31Xd50tW0GVJR.html?lid=BztObI63kL.search.17&securityId=iO4wTaK9UvlKM-D1GXpwE7tstE27LWtessK9vN4dt7kG4j1FU7h-x0jzT53jLIqfDgcY7VfwtFA-wEltmxbBR68ASrZEut5JEhuAKDSd-pd4xZAqhQ~~&sessionId=,"数据结构,C++,系统开发,",衍复投资,650-700元/天,上海徐汇区绿地中心A座A座9楼901,"工作职责:
1. 负责策略研究需求的设计和实现；
2. 参与量化交易系统的设计开发和维护；
3. 参与大数据平台的开发和优化。
任职资格:
1. 2023届或2024届国内外名校，本科及以上学历，计算机相关专业；
2. 熟练掌握常用的数据结构和算法；
3. 熟练掌握C++；
4. 思路清晰，逻辑能力强；
5. 实习3个月，每周至少4天（不支持线上实习）；
注意
1、本岗位目前面向24届毕业，并且有留用意向的同学，25届同学可下半年再投递
2、受招聘平台限制，想投递策略实习的同学请自行去官网或公众号进行投递",5天/周 3个月,本科
https://www.zhipin.com/job_detail/943ea0ada2b0adfd1XN53dq6EVNT.html?lid=BztObI63kL.search.18&securityId=SXW2jp3rXLRzU-m1ik23zTD9fYZZkzcLL-C7-zPp-17WUZzjwxdMVIdASysgBhxVrhkCoNhv-tFojc7RqwrtEp8TrX6kbcafNw9LIlqaLJuV37PyGoCgsYH745kfegHdhV5Oa1K48VGEN5NQGRK9SA~~&sessionId=,C++开发实习,https://www.zhipin.com/job_detail/943ea0ada2b0adfd1XN53dq6EVNT.html?lid=BztObI63kL.search.18&securityId=SXW2jp3rXLRzU-m1ik23zTD9fYZZkzcLL-C7-zPp-17WUZzjwxdMVIdASysgBhxVrhkCoNhv-tFojc7RqwrtEp8TrX6kbcafNw9LIlqaLJuV37PyGoCgsYH745kfegHdhV5Oa1K48VGEN5NQGRK9SA~~&sessionId=,"C++,计算机相关专业,modern c++,开源,ACM,",量客投资,120-170元/天,上海虹口区上海星荟中心2号楼,"【日常实习岗】
职责：
- 与投资团队协同工作，解决相关的技术问题。包括但不限于Modern C++ 系统编程实践，大规模数据集处理，金融数据分析等。
要求：
- ACM或开源项目参与经历。
- C++实际开发经验（学校课程作业除外），并对其新特性有自己的理解。
- 知名院校在校生，专业与学历不限。 每周三天及以上到岗。",3天/周 3个月,本科
https://www.zhipin.com/job_detail/278d1aa5af0501721nJ63N29ElNZ.html?lid=BztObI63kL.search.19&securityId=ocHAT5xHcDwub-W1WtHJYLe0ehqohRyp5O1tf-9Cj-cAUjdPj-rShxNW1p8dL08A4_GGOagI_AmEyaM0deXrO5FdmipKruuItXkMX5LWuztFHnc245gC&sessionId=,Hololens开发实习,https://www.zhipin.com/job_detail/278d1aa5af0501721nJ63N29ElNZ.html?lid=BztObI63kL.search.19&securityId=ocHAT5xHcDwub-W1WtHJYLe0ehqohRyp5O1tf-9Cj-cAUjdPj-rShxNW1p8dL08A4_GGOagI_AmEyaM0deXrO5FdmipKruuItXkMX5LWuztFHnc245gC&sessionId=,"游戏引擎,C#,实习,hololens,u3d,",申幻科技,200-300元/天,上海徐汇区上海光大会展中心F座14-1406,"工作要求：
1.负责基于Hololens等混合现实平台的应用程序框架设计;
2.基于Unity 3D等或UE4引擎进行Hololens功能开发；
3.对接美术资源(3D内容)，实现相关功能编码、测试、发布；
4.其他项目中涉及到增强现实技术的研发支持；
5.有创造力，技术全面，对技术有热情，关注技术的未来发展方向；
任职要求：
1.有相关Hololens或其他混合现实硬件开发经验，可以是自主开发；
2.熟悉vuforia开发优先考虑；
3.有完整的Hololens或其他混合现实项目经历(请附上案例)；
4.精通C#，具有良好的编写代码习惯，熟悉其他计算机语言更佳；
5.对虚拟现实，人工智能等前沿科技有高度的热情，有较强的自主学习能力；
6.工作认真负责，有较好的团队沟通协作能力
7.能够独立承担项目开发工作，具有比较强的团队意识，我们是一个团体。",4天/周 3个月,高中
https://www.zhipin.com/job_detail/7536a5a5cc11595e1XF929u-E1tY.html?lid=BztObI63kL.search.20&securityId=l4jn8TgDsJwyC-r1WZo5UTokd8yXyXlibB6EumCOb5OmDF4RdvgqodimlDharW4fwqoQXdS_ttujy5KD1J75vC-PRDrVFpFBHRJVkYRMBtuZsHomMg~~&sessionId=,宠物产品开发实习,https://www.zhipin.com/job_detail/7536a5a5cc11595e1XF929u-E1tY.html?lid=BztObI63kL.search.20&securityId=l4jn8TgDsJwyC-r1WZo5UTokd8yXyXlibB6EumCOb5OmDF4RdvgqodimlDharW4fwqoQXdS_ttujy5KD1J75vC-PRDrVFpFBHRJVkYRMBtuZsHomMg~~&sessionId=,"C端产品,用户产品,宠物,产品开发,有趣可爱的实习机会,",上海丸宠贸易工作室,150-250元/天,上海静安区宝矿洲际商务中心901,"公司名称：上海方朗食品有限公司
公司背景：100亿美元体量的方源资本全资公司，具备强大的资金链和资源体系。已拥有40亿销售额体量的人用膳食营养品牌朗迪，现准备进军宠物行业。
1. 工作内容： 协助产品经理寻找合适的宠物食品和包材代工厂，并协助沟通与谈判。
2. 经历要求：
1）宠物营养学专业学生
2）对宠物行业趋势高度敏感
3）热爱宠物行业
3. 个人要求：
1） 责任心强，工作积极主动
2） 为人正直、纯粹，对宠物事业充满热情，富有创新精神
3） 沟通能力强、性格乐观，愿意与他人互帮互助",4天/周 3个月,本科
https://www.zhipin.com/job_detail/8effa56b6e59cef91Xx_0tm_ElVY.html?lid=BztObI63kL.search.21&securityId=uotepDGJdkuvD-g1zgoJK9TT7iRYmAz1dipsjztkduO79rIx992GU8Ror7vy0AHaBhbwxTaYt2ARIIXOnkRI795jiX5jWyoFwEMPrmOk47VtdnN1&sessionId=,软件开发工程师实习生 (后端) (MJ008182),https://www.zhipin.com/job_detail/8effa56b6e59cef91Xx_0tm_ElVY.html?lid=BztObI63kL.search.21&securityId=uotepDGJdkuvD-g1zgoJK9TT7iRYmAz1dipsjztkduO79rIx992GU8Ror7vy0AHaBhbwxTaYt2ARIIXOnkRI795jiX5jWyoFwEMPrmOk47VtdnN1&sessionId=,"Java,Java开发经验,",特斯拉 Tesla,200-250元/天,上海浦东新区特斯拉上海超级工厂江山路5000号,"职位介绍
我们团队的的使命是开发和运维生产制造软件来解决各种生产制造中面临的各种挑战以及提升生产自动化效率。
为了能够达成团队的使命，我们正在招聘软件开发工程师，来协助我们不断迭代现有的生产制造软件。
该职位将从事Tesla生产系统软件的开发，测试以及持续改进工作，致力于为车辆生产制造提供稳定、安全、高效、可靠的应用软件。
职责描述
•设计和实施工厂生产制造核心自动化软件的开发工作。
•参与软件开发相关的其他工作，如代码评审，编写开发相关的工具和文档。
•与开发团队成员协同工作，在规定的时间期限内完成发任务，达成业务目标。
•参与轮班on-call支持软件相关的紧急问题。
•参与深入分析软件失效的原因，并提供解决方案。
任职要求
必备要求
•计算机相关专业，全日制本科及以上学历。
•熟悉基本数据结构和基本算法实现，对代码优化感兴趣，理解代码背后的运行机制。
•编程基本功扎实，能熟练运用Python、Golang中的至少一种编程语言。
•熟悉Linux操作系统以及常用DevOps工具。
•学习能力强，对新事物保有好奇心，并能快速适应新环境。
•较强的沟通能力，对技术有钻研的热情，强烈的自我发展意愿。
•可以参与7*24轮班on-call。
优先考虑要求
•英语口语流利，可以与北美开发工程师讨论软件开发的相关问题。 
•掌握Java Script，Type Script，React等其他前端开发技术。
•有使用如Ansible, GitHub以及Jenkins等自动部署软件的经验。
•有使用Docker以及Kubernetes平台的经验。
•优秀的分析问题和解决问题的能力，勇于解决难题。
•有良好的文档编写能力以及沟通能力。",5天/周 3个月,本科
https://www.zhipin.com/job_detail/4ec74e3dc33409461nFz3N-7F1pV.html?lid=BztObI63kL.search.22&securityId=izYy1S6K2RGol-G1PFV1zSOZ5hjdesmLeOsvAfXu5RqzbLca0Rec4YUV_zRc-WsbKQN27nwuZrJFONMPvNbbfeO5xKk8X00Jh961mtT_srLC-EJlOA~~&sessionId=,web前端开发（实习）,https://www.zhipin.com/job_detail/4ec74e3dc33409461nFz3N-7F1pV.html?lid=BztObI63kL.search.22&securityId=izYy1S6K2RGol-G1PFV1zSOZ5hjdesmLeOsvAfXu5RqzbLca0Rec4YUV_zRc-WsbKQN27nwuZrJFONMPvNbbfeO5xKk8X00Jh961mtT_srLC-EJlOA~~&sessionId=,"前端开发,JavaScript,TypeScript,Vue,Web端,GIT,",神州灵云,150-230元/天,上海闵行区宏汇莲花广场B座301,"参与企业级监控软件产品的开发工作，产品型公司非外包。
1. 熟练掌握前端开发基本技能，包括但不限于 HTML、CSS、JavaScript等，有扎实的javascript基本功
2. 了解Vue，有使用经验
3. 熟练使用git/svn
4. 较强的编码能力，对代码质量自我要求严格
5. 有较强的学习能力，较好的英语阅读能力",3天/周 6个月,本科
https://www.zhipin.com/job_detail/e22c51eb094a10ac1XB43Nu_EFVQ.html?lid=BwlAwc2Thw.search.23&securityId=p0vntCnZl3rqM-I1OgzrUvD3p9H0zgaIZypZMg_eBAj3LKTN39UdSbIEAKLeIBGt7c9vbaJlKgMntWVLGc4WxkNPnZGqsAC8OoR6ydQ8TniY9lMU&sessionId=,无线通信技术FPGA开发实习,https://www.zhipin.com/job_detail/e22c51eb094a10ac1XB43Nu_EFVQ.html?lid=BwlAwc2Thw.search.23&securityId=p0vntCnZl3rqM-I1OgzrUvD3p9H0zgaIZypZMg_eBAj3LKTN39UdSbIEAKLeIBGt7c9vbaJlKgMntWVLGc4WxkNPnZGqsAC8OoR6ydQ8TniY9lMU&sessionId=,"Verilog,",中科院计算所,190-200元/天,上海浦东新区上海处理器技术创新中心上海市浦东新区环科路555号,"专 业：通信、计算机或相关专业
学 历：硕士及以上
招聘人数：3人
工作地点：上海、北京2选1
岗位职责： 
1. 参与下一代无线通信技术的FPGA基带算法实现；
2. 参与完成FPGA的概要设计、仿真设计、平台测试； 
3. 负责编写相关技术文件。 
任职要求： 
1、 熟练使用FPGA开发和仿真工具；
2、 熟悉至少一门硬件描述语言，如Verilog，SystemC等；
3、 熟悉FPGA在线调试工具的使用，如示波器，逻辑分析仪等；
4、 熟悉WiFi，LTE、5G NR等至少一种制式的物理层协议；
5、 具有良好的沟通表达能力，逻辑思考能力和团队协作能力；",5天/周 8个月,硕士
https://www.zhipin.com/job_detail/dcb99c5cdc41b3241n1z3Nu1EFVV.html?lid=BwlAwc2Thw.search.24&securityId=lTQq8QyO8NE67-D174GW7Hj-Nc6AcMc2lr3ad81jwUvQ07rw6beWg8jl7dI0SmqBGVZx7s1twRbmIvMJypHYTZzACNerRZii-DUEbeQN_AKB0_QEsRSh&sessionId=,unity开发实习,https://www.zhipin.com/job_detail/dcb99c5cdc41b3241n1z3Nu1EFVV.html?lid=BwlAwc2Thw.search.24&securityId=lTQq8QyO8NE67-D174GW7Hj-Nc6AcMc2lr3ad81jwUvQ07rw6beWg8jl7dI0SmqBGVZx7s1twRbmIvMJypHYTZzACNerRZii-DUEbeQN_AKB0_QEsRSh&sessionId=,"C#,Unity3D,WebGL,",几置科技,250-300元/天,上海徐汇区桂林路406号1号楼上海市徐汇区桂林路406号华鑫中心1号楼218,"职位描述：
使用Unity 3D开发WebGL、PC端应用
参与新功能开发
维护和优化已有项目
可远程工作
------------------------------------------------------------
职位要求：
有Unity3D、WebGL开发经验
熟悉常用数据结构和算法
熟悉C#语言
注重细节、代码质量",4天/周 3个月,学历不限
https://www.zhipin.com/job_detail/f82d8c77d2f256d81Xx_2dy9GVpZ.html?lid=BwlAwc2Thw.search.25&securityId=3qGpaV5613G9I-W1zQAvBAM89k3Dh3qyygc1JKhvnVwrmgTjQa8EfIj3SOI6_cpoKZQ3WJU1XR2VITA0CfFrF7AJhi8pgx0JTq5n52kyIOF9SsAQ&sessionId=,机械开发实习,https://www.zhipin.com/job_detail/f82d8c77d2f256d81Xx_2dy9GVpZ.html?lid=BwlAwc2Thw.search.25&securityId=3qGpaV5613G9I-W1zQAvBAM89k3Dh3qyygc1JKhvnVwrmgTjQa8EfIj3SOI6_cpoKZQ3WJU1XR2VITA0CfFrF7AJhi8pgx0JTq5n52kyIOF9SsAQ&sessionId=,"自动化,",易买工品,150-250元/天,上海闵行区大虹桥国际A栋221,"岗位职责：
1、根据市场调研进行电气/机械相关商品定位分和商品开发；
2、根据商品定位进行供应商产品开发；
3、配合销售、客服等进行商品运营，提升销售额；
4、协调推广、销售部门对商品进行推广；
5、上级安排的其他事宜；
任职要求：
1、大专及以上学习，机械电子电气类专业；
2、有采购、工程师实习经验优先；
3、良好的学习能力、逻辑沟通能力，具备较好的责任心；
4、优秀应届生可适当放宽要求。",5天/周 2个月,大专
https://www.zhipin.com/job_detail/57b73d30fe3bdae21XBz2tq9GVJZ.html?lid=BwlAwc2Thw.search.26&securityId=gxHrG39v3342l-T1qWFZ1QOl5CXUok9FkL_LSo31XJwdLO4sTcAZvwlQlh68Gfh0PBa7c0YX4omw_skMRLuhpCCg6BQI4hKTlzzY_h_25g5x-xSA0A~~&sessionId=,独立游戏unity开发实习(线上办公),https://www.zhipin.com/job_detail/57b73d30fe3bdae21XBz2tq9GVJZ.html?lid=BwlAwc2Thw.search.26&securityId=gxHrG39v3342l-T1qWFZ1QOl5CXUok9FkL_LSo31XJwdLO4sTcAZvwlQlh68Gfh0PBa7c0YX4omw_skMRLuhpCCg6BQI4hKTlzzY_h_25g5x-xSA0A~~&sessionId=,"Unity3D,C#,计算机/软件工程相关专业,Unity3D开发经验,",融之壳,100-200元/天,上海杨浦区杨浦图书馆(南门)0000,"要求：
-掌握unity引擎开发技术，有个人游戏项目更佳
-掌握c#，数据结构算法，熟悉常见游戏框架设计模式
-需要你是一个真正热爱游戏的玩家，要有丰富的游戏经验，我们需要的不只是程序员，而是游戏创造者
线上办公不限制地点，时间自由，比较适合在校学生党",5天/周 6个月,本科
https://www.zhipin.com/job_detail/b180c27bdb8860a91XB909-4E1tY.html?lid=BwlAwc2Thw.search.27&securityId=EvFgmyUsFeHp--V1UiBFy11gVPSaxeDMp-UZo0TDRMcE9AhPThjJ4uSHDqFMxCgxMrglCllRdFualuItyrGNgI3s19Q8KC-0cpH0Z7vihz222uRsL_Pr292kGiPpA_kRwdMR0GevtRQ8NFeUWHz8Uurx&sessionId=,研发实习生,https://www.zhipin.com/job_detail/b180c27bdb8860a91XB909-4E1tY.html?lid=BwlAwc2Thw.search.27&securityId=EvFgmyUsFeHp--V1UiBFy11gVPSaxeDMp-UZo0TDRMcE9AhPThjJ4uSHDqFMxCgxMrglCllRdFualuItyrGNgI3s19Q8KC-0cpH0Z7vihz222uRsL_Pr292kGiPpA_kRwdMR0GevtRQ8NFeUWHz8Uurx&sessionId=,"后端工程师,",码纹,200-300元/天,上海杨浦区上海财经大学国家大学科技园7号楼208,"岗位职责
1. 负责软件项目的分析、设计及开发工作；
2. 负责功能模块的开发，确保代码性能、安全性、扩展性等达到设计要求；
3. 负责功能模块的单元测试，确保代码质量；
4. 参与软件需求与设计审核和代码检查、负责编制与项目相关的技术文档；
5. 参与系统技术框架的选型与技术难点攻关；
岗位要求
1. 具有良好的业务理解能力和沟通能力；
2. B/S架构开发经验，精通Java和C#中一种语言。
3. 具有Salesforce（Apex/SOQL etc.）相关开发经验优先;
4. 具备面向对象分析与设计能力，熟悉常用设计模式；
5. 掌握高并发编程、分布式系统、容器化部署等经验者优先考虑；
6. 拥有对主流技术与发展方向的敏锐洞察力，对卓越代码和优秀结构的强烈追求
7. 具备分析问题和快读定位并解决问题的能力，有强烈的责任心",5天/周 9个月,本科
https://www.zhipin.com/job_detail/b180c27bdb8860a91XB909-4E1tY.html?lid=Bvd9Z2CI3i.search.28&securityId=YWHyljd6krqw0-P1R0vG11wP-JrtBNOZD7l_5CIcpuY5GVBYzXljpiqabep38pZZY9qWLJJRL6B6-Gn4fh1UxaHDH1XTgDsTLkfFDi-nrvZXeVe9-23H-IN0WBKMM3qN5olqoLdA05VpBwXXHZMNbz_r&sessionId=,研发实习生,https://www.zhipin.com/job_detail/b180c27bdb8860a91XB909-4E1tY.html?lid=Bvd9Z2CI3i.search.28&securityId=YWHyljd6krqw0-P1R0vG11wP-JrtBNOZD7l_5CIcpuY5GVBYzXljpiqabep38pZZY9qWLJJRL6B6-Gn4fh1UxaHDH1XTgDsTLkfFDi-nrvZXeVe9-23H-IN0WBKMM3qN5olqoLdA05VpBwXXHZMNbz_r&sessionId=,"后端工程师,",码纹,200-300元/天,上海杨浦区上海财经大学国家大学科技园7号楼208,"岗位职责
1. 负责软件项目的分析、设计及开发工作；
2. 负责功能模块的开发，确保代码性能、安全性、扩展性等达到设计要求；
3. 负责功能模块的单元测试，确保代码质量；
4. 参与软件需求与设计审核和代码检查、负责编制与项目相关的技术文档；
5. 参与系统技术框架的选型与技术难点攻关；
岗位要求
1. 具有良好的业务理解能力和沟通能力；
2. B/S架构开发经验，精通Java和C#中一种语言。
3. 具有Salesforce（Apex/SOQL etc.）相关开发经验优先;
4. 具备面向对象分析与设计能力，熟悉常用设计模式；
5. 掌握高并发编程、分布式系统、容器化部署等经验者优先考虑；
6. 拥有对主流技术与发展方向的敏锐洞察力，对卓越代码和优秀结构的强烈追求
7. 具备分析问题和快读定位并解决问题的能力，有强烈的责任心",5天/周 9个月,本科
